num_page,Titre,SIREN,SIRET,Téléphone,Email,Qualifications, VEN, ANT,Maîtrise Qualité, SPV, EP, IRVE, CET, AC, CFMGTI, MGTI, CHE, CFLCPT, PAC, MIE, BR, LCPT,address,code_postal,ville,index_orig,effectif,capital,gerant
2,MANIERE,344281084,34428108400022,06 81 72 94 73,maniere@wanadoo.fr, LCPT &&  IRVE &&  SPV,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,18 BIS ROUTE DE TROYES LES ETARDS,77390,OZOUER LE VOULGIS,13,6 à 9 salariés,"8 491,13 €",M Antoine MANIERE
2,SUD ELECTRICITE,334224334,33422433400055,0495201422,contact@sudelec.corsica,Maîtrise Qualité &&  LCPT &&  MGTI &&  IRVE,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,QUARTIER BALEONE MEZZAVIA,20167,SARROLA CARCOPINO,14,20 à 49 salariés,"30000,00 EURO",M Patrick ROCCA
2,ETA,341097269,34109726900037,03 87 90 78 70,societe-eta@societe-eta.com, MGTI &&  IRVE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7 RUE LAVOISIER BP50017 - CREHANGE,57381,FAULQUEMONT CEDEX,15,20 à 49 salariés,"200 000,00 €",M Jean-Claude WALLIAN
2,BOULANGER,306796970,30679697000029,02 99 75 22 44,contact@boulanger-vitre.com, MGTI &&  IRVE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,22 RUE DE LA BRIQUETERIE BP 40303,35503,VITRE CEDEX,16,6 à 9 salariés,"165 000,00 €",M Jeremie BOULANGER
2,SOTEB,546720079,54672007900203,04 72 47 80 54,contact@soteb.fr, MGTI &&  IRVE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,160 RUE DE NORVEGE CS 50009,69125,COLOMBIER-SAUGNIEU,17,250 à 499 salariés,"1 500 000,00 €",GERARD PERRIER INDUSTRIE
2,ICSEL,379531486,37953148600031,04 72 26 15 64,contact@icsel.fr, LCPT &&  MGTI &&  IRVE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,907 RUE DE L'INDUSTRIE,1390,SAINT-ANDRE-DE-CORCY,18,10 à 19 salariés,"30500,00 EURO",MAVAX
2,GUILLOT,770201697,77020169700065,04 78 06 16 39,contact@guillot-sas.com, MGTI &&  IRVE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,350 ROUTE DES TILLEULS ZA LES 2B,69270,CAILLOUX-SUR-FONTAINES,19,10 à 19 salariés,"162 000,00 €",ACTION SERVICES
3,SPIE BUILDING SOLUTIONS,440055861,44005586102243,0380606154,t.fanoi@spie.com, LCPT &&  MGTI &&  CFMGTI &&  CFLCPT &&  IRVE,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,32 ROUTE DE LA REDOUTE,21850,SAINT-APOLLINAIRE,20,5000 à 9999 salariés,"81070272,00 EURO",M Arnaud TIRMARCHE
3,EPLS,334029063,33402906300040,01 48 70 42 42,epls@epls.fr, MGTI &&  LCPT &&  CFMGTI &&  IRVE,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,218 RUE DE ROSNY,93100,MONTREUIL,21,50 à 99 salariés,"1 000 000,00 €",M Jean-Jacques SORRIAUX
3,BOUSSELLIER,399678572,39967857200013,0565598214,contact@boussellier-electricite.fr, IRVE &&  SPV &&  LCPT,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1 IMPASSE DU COLOMBIER RN 9,12520,AGUESSAC,22,3 à 5 salariés,"7622,45 EURO",M Bruno MAURY
3,SOGEP ELEC,410225262,41022526200022,04 91 46 23 24,sogepelec@wanadoo.fr, LCPT &&  IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,35 TRAVERSE PICASSO,13016,MARSEILLE,23,6 à 9 salariés,"7 622,45 €",M Renaud LICCIONI
3,SCAPPATICCI JACQUES,890546195,89054619500011,0472390205,contact@electricite-scappaticci.com, LCPT &&  IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,PARC D'ACTIVITE D'YVOURS - BAT A2 - BAT A2 - 2 RUE D'YVOURS,69540,IRIGNY,24,10 à 19 salariés,"675 000,00 €",M Jacques SCAPPATICCI
3,ELEC INDUS,401930110,40193011000010,0475020644,elec.indus26.viviane@orange.fr, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,170 ALLEE DU LYONNAIS ZI NORD,26300,BOURG DE PEAGE,25,6 à 9 salariés,"39 000,00 €",M Pascal ROSIER
3,BAJON ANDRES,322271628,32227162800032,05 62 36 58 78,contact@bajon-andres.fr, SPV &&  IRVE,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3-5 RUE DE LA CARTOUCHERIE,65000,TARBES,26,50 à 99 salariés,"10000,00 EURO",GR PYRENEES INVESTISSEMENTS
3,ACC,917250078,91725007800040,04 70 29 19 44,s.abranowitch@acc03.fr, LCPT &&  MGTI &&  IRVE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,23 RUE JEAN MOULIN,3410,DOMÉRAT,27,20 à 49 salariés,"155000,00 EURO",METIS
3,SCHERER,790280853,79028085300025,03 88 63 58 52,elec.chauf.scherer@wanadoo.fr, LCPT &&  IRVE &&  SPV,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,RUE DE HAGUENAU ZA HEIDFELD,67240,SCHIRRHEIN,28,6 à 9 salariés,"350 000,00 €",M Francis SCHERER
3,VAUGEOIS ELECTRONIQUE AGENCE CARELEC,307049189,30704918900078,02 47 77 11 11,e.fleurichamp@vaugeois-electronique.fr, MGTI &&  IRVE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,ZA DES INGRAINS 6 IMPASSE DE LA POTERIE,36000,CHÂTEAUROUX,29,,"150 690,00 €",SYGMATEL
4,ENTREPRISE VIZILLOISE D ELECTRICITE,329313688,32931368800023,0476788313,eve.elec@orange.fr, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,145 RUE DU DOCTEUR BONNARDON,38220,VIZILLE,30,1 à 2 salariés,"7 622,45 €",M Adrien CLOT
4,SOFREG,343998720,34399872000043,02 35 62 19 19,sofreg@orange.fr, LCPT &&  MGTI &&  IRVE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4 RUE DE L'AUBETTE PARC ST GILLES,76000,ROUEN,31,10 à 19 salariés,"155 000,00 €",M Olivier ENAUT
4,SOCIETE MIGEON B,379380520,37938052000013,05 49 66 27 31,contact@migeonb.fr, LCPT &&  IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8 ROUTE DE MISSE,79100,ST JEAN DE THOUARS,32,20 à 49 salariés,"360000,00 EURO",M Pascal MIGEON
4,EIFFAGE ENERGIE SYSTEMES CENTRE LOIRE,329009559,32900955900108,02 38 61 20 00,contact.orleans.energie@eiffage.com, EP &&  MGTI &&  CFMGTI &&  IRVE &&  LCPT &&  SPV,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,3 RUE GUSTAVE EIFFEL BP 62849,45028,ORLEANS CEDEX 1,33,250 à 499 salariés,"1675335,20 EURO",EIFFAGE ENERGIE SYSTEMES - REGIONS FRANCE
4,EIFFAGE ENERGIE ILE DE FRANCE,420540643,42054064300376,0169685000,montereau-sur-le-jard.energie@eiffage.com, MGTI &&  CFMGTI &&  IRVE,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1 IMPASSE DES COURCEAUX CS70820 - MONTEREAU SUR LE JARD,77019,MELUN CEDEX,34,1000 à 1999 salariés,"8000002,80 EURO",EIFFAGE ENERGIE SYSTEMES - REGIONS FRANCE
4,LECOULES,438705931,43870593100022,02 43 02 19 23,contact@lecoules.fr, LCPT &&  IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,ZA DE LA BRIQUE,53810,CHANGE,35,10 à 19 salariés,"45 000,00 €",F J A
4,PLANCHON CHRISTIAN,390681047,39068104700028,0670869515,planchon-christian@wanadoo.fr, LCPT &&  MGTI &&  IRVE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,17 RUE DE LA DRAINE ZAE DU CAUSSE D AUGE,48000,MENDE,36,6 à 9 salariés,"8000,00 EURO",M Joan PELISSIER
4,SOC ELECTR BATIMENT INDUSTRIEL,334911104,33491110400027,06 84 12 27 63,contact@sebielec17.fr, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RUE EMILE PENAUD ATELIERS RELAIS DANIEL AUBOUIN,17300,ROCHEFORT,37,3 à 5 salariés,"7 622,45 €",SOF IDEAL HABITAT
4,ELECTRIC ST NABOR,344138649,34413864900027,0681958909,electric.st-nabor@wanadoo.fr, LCPT &&  PAC &&  IRVE,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2 PLACE DE LA LIBERATION,57470,HOMBOURG HAUT,38,6 à 9 salariés,"20000,00 EURO",M Geoffroi KUNZ
4,HERVE THERMIQUE,627220049,62722004900498,0607498420,denis.piqueux@herve-thermique.com, CFMGTI &&  MGTI &&  SPV &&  IRVE,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,12 RUE DENIS PAPIN BP 105,37303,JOUE LES TOURS CEDEX,39,2000 à 4999 salariés,"3000000,00 EURO",M Michel HERVE
5,BARDE SUD OUEST,330534652,33053465200178,0617150045,audrey.carrein@omexom.com, EP &&  SPV &&  IRVE,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,230 AVENUE DES PYRENEES CS 70226,31605,MURET CEDEX,40,100 à 199 salariés,"180 000,00 €",M Jean-Francois PAGE
5,GIREL,799075791,79907579100019,05 56 47 64 05,contact@girel.fr, LCPT &&  MGTI &&  CFMGTI &&  CFLCPT &&  IRVE,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,11 RUE ARIANE ZA TOUSSAINT CATROS,33185,LE HAILLAN,41,20 à 49 salariés,"388649,00 EURO",DB INVESTECH
5,SCEE,338735939,33873593900047,03 26 79 30 30,sceereims@sceereims.fr, EP &&  IRVE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7 RUE PAUL MAINO,51689,REIMS CEDEX 2,42,,"850 000,00 €",M Luc REGNIER
5,IBA EXPANSION,334335684,33433568400042,03 24 38 02 48,iba@ibafrance.fr, MGTI &&  IRVE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,541 route de Perthes,8300,SAULT LES RETHEL,43,50 à 99 salariés,"1 143 368,00 €",MME Michele DONCHERY
5,GECC,341416360,34141636000038,0555776778,comptabilite@gecc.fr, LCPT &&  MGTI &&  CFLCPT &&  CFMGTI &&  IRVE,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1 ALLEE EDMOND MALIVAUD PA LA GRANDE PIECE,87280,LIMOGES CEDEX,44,10 à 19 salariés,"150 000,00 €",M Daniel HAZARD
5,LAURIA FRERES,441386232,44138623200025,0611228270,lauriafreres@lauriafreres.fr, LCPT &&  CHE &&  IRVE,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,73 TER RUE FRANCIS DE PRESSENSE,69100,VILLEURBANNE,45,6 à 9 salariés,"40 000,00 €",M Joseph LAURIA
5,EIFFAGE ENERGIE SYSTEMES - NORD,388784928,38878492800011,03 20 22 33 66,geoffrey.grave2@eiffage.com, MGTI &&  LCPT &&  IRVE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,36 PLACE CORMONTAIGNE,59000,LILLE,46,500 à 999 salariés,"2655100,80 EURO",EIFFAGE ENERGIE SYSTEMES - REGIONS FRANCE
5,INZA ELECTRICITE,322386780,32238678000033,05 53 68 87 87,inzaelec@inzagroupe.com, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1190 ROUTE D'AGEN,47450,COLAYRAC SAINT CIRQ,47,10 à 19 salariés,"75 000,00 €",M Manuel INZA
5,EITF,686820200,68682020000026,03 27 82 96 30,eitf@eitf.fr, EP &&  MGTI &&  IRVE,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,ZI VOIE D'HERMENNE CS 30001,59267,PROVILLE,48,,"896 112,00 €",M Michel MORETTO
5,ELECTRICITE INDUSTRIELLE DU NORD,686420464,68642046400030,03 27 75 17 75,acastermant@einsas.fr, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21 AVENUE HENRI LEFEBVRE,59540,CAUDRY,49,10 à 19 salariés,"100000,00 EURO",THEB
6,EQUIPEMENTS VONTHRON,327045811,32704581100038,03 89 20 99 33,info@equipements-vonthron.fr, MGTI &&  LCPT &&  IRVE &&  SPV,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2 RUE JEAN MERMOZ BP 40016,68127,STE CROIX EN PLAINE,50,100 à 199 salariés,"201500,00 EURO",EQUIPEMENTS NAEGELEN
6,BOISSINOT MICHEL,492582721,49258272100014,05 49 81 93 98,contact@sas-mb.fr, LCPT &&  MGTI &&  IRVE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,32 RUE DE LA POTERIE,79700,MAULEON,51,20 à 49 salariés,"50 000,00 €",THEMI
6,VIOU PERE ET FILS,323050609,32305060900045,0478006052,contact@viousarl.fr, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12 AV DES FRERES MONTGOLFIER,69680,CHASSIEU,52,3 à 5 salariés,"32 000,00 €",M Marcel VIOU
6,TRICOT,768800591,76880059100010,03 83 55 43 98,lucille.noto@eai-tricot.fr, MGTI &&  IRVE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,74 AVENUE DE LA MALGRANGE,54140,JARVILLE-LA-MALGRANGE,53,20 à 49 salariés,"350 000,00 €",H7G6
6,BOCHATON,433506581,43350658100019,04 75 68 41 41,contact@bochaton.net, LCPT &&  IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,330 ROUTE DE LA BOUVATIERE LA MOTTE DE GALAURE,26240,SAINT-JEAN-DE-GALAURE,54,1 à 2 salariés,"23 040,00 €",M Patrice BOCHATON
6,TAUPIAC ELECTRICITE,344943105,34494310500017,0670468138,contact@taupiac-electricite.fr, LCPT &&  IRVE &&  SPV,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,32 RUE FEDERICO GARCIA LORCA ZI DE L'HIPPODROME,32000,AUCH,55,10 à 19 salariés,"150000,00 EURO",MME Nathalie LACROIX
6,FC2M SAE TRIBOUT,820993079,82099307900012,0235721489,patricia.dupuy@saetribout.fr, LCPT &&  MGTI &&  CFMGTI &&  IRVE,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,ZA DE LA BRIQUETERIE VOIE B,76160,SAINT JACQUES SUR DARNETAL,56,10 à 19 salariés,"50 000,00 €",H2M ASSOCIES
6,SOCIETE STARCK,323735662,32373566200013,0685034128,pkoenig@starck-elec.com, LCPT &&  MGTI &&  IRVE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,41 RUE PRINCIPALE,57450,THEDING,57,20 à 49 salariés,"70 923,00 €",M Cedric BERTAUD
6,CESA,347479669,34747966900041,01 45 34 44 44,admcesa@cesa-groupe.com, LCPT &&  MGTI &&  IRVE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,37 ROUTE DE VAUGIRARD,92190,MEUDON,58,100 à 199 salariés,"236400,00 EURO",WEECAP
6,SIELEC,394641864,39464186400035,0384753040,compta-sielec@orange.fr, MGTI &&  IRVE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,ZI LE CHAMP DU ROI,70000,VAIVRE ET MONTOILLE,59,10 à 19 salariés,"12 592,00 €",M Arnaud BOURGEOIS
7,SOFRELEC,325965234,32596523400017,0494512062,contact@sofrelec.sarl, LCPT &&  CHE &&  IRVE,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,45 RUE ALPHONSE DAUDET,83600,FREJUS,60,10 à 19 salariés,"15 244,90 €",M Gerard TACCHINI
7,ELECTRICITE BLANCHARD PINEAU,393484852,39348485200024,0240540861,secretariat@blanchard-pineau.fr, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25 RUE DU PRE NEUF ZA DU PRE NEUF,44190,GORGES,61,6 à 9 salariés,"30000,00 EURO",M Antoine BLANCHARD
7,SODELEM,328458609,32845860900026,03 21 50 45 45,justine.legrand@sodelem.net, MGTI &&  IRVE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2 RUE DE LA GARE,62161,DUISANS,62,100 à 199 salariés,"750 000,00 €",M Patrick MARIE
7,SODEL,349376947,34937694700082,03 29 56 29 78,contact@sodel.net,Maîtrise Qualité &&  MGTI &&  SPV &&  CFMGTI &&  IRVE,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,8 RUE DU 12EME D'ARTILLERIE BP 22,88101,ST DIE CEDEX,63,100 à 199 salariés,"560 000,00 €",FILEC
7,SOCOREM,318208816,31820881600021,0562192888,socorem@socorem.com,Maîtrise Qualité &&  MIE &&  LCPT &&  MGTI &&  CFMGTI &&  CFLCPT &&  IRVE,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,8 AVENUE DES CRETES,31520,RAMONVILLE-SAINT-AGNE,64,20 à 49 salariés,"200 000,00 € (minimum)",M Olivier GOBET
7,SOCALEC,314046186,31404618600040,03 88 63 84 00,contact@socalec.eu, LCPT &&  VEN &&  IRVE,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3 RUE SAINT EXUPERY,67500,HAGUENAU,65,10 à 19 salariés,"60 980,00 €",M Marc PFISTER
7,TERIDEAL SEGEX ENERGIES,788056463,78805646300151,01 69 81 18 00,ialves@groupe-segex.com, EP &&  MGTI &&  CFMGTI &&  IRVE,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3 PL GUSTAVE EIFFEL IMMEUBLE FLORENCE,94150,RUNGIS,66,200 à 249 salariés,"500 000,00 €",M Jean-Pierre GUGLIELMI
7,SELCA,316039619,31603961900036,02 33 01 56 20,kduval@selca.fr, MGTI &&  IRVE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,ZA MAISON GEORGES BP 80120,50441,BEAUMONT HAGUE CEDEX,67,50 à 99 salariés,"1 000 000,00 €",M Claude DUVAL
7,SEGIMA,302294616,30229461600040,0238292095,sarl.segima@gmail.com, LCPT &&  CHE &&  IRVE,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,RUE DU CHAMP DE FOIRE,45720,COULLONS,68,6 à 9 salariés,"53 000,00 €",M Bruno MORIN
7,SCETEC,313244105,31324410500034,0243862300,scetec@scetec.fr, LCPT &&  MGTI &&  IRVE &&  SPV,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,15 RUE LOUIS BREGUET,72100,LE MANS,69,100 à 199 salariés,"20000,00 EURO (minimum)",M Emmanuel HEMON
8,SATELEC SIEGE,971201546,97120154600043,03 27 95 98 44,c.stievenart@satelec.fayat.com, EP &&  BR &&  CFMGTI &&  MGTI &&  MIE &&  IRVE &&  SPV,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,24 AVENUE DU GENERAL DE GAULLE,91178,VIRY CHATILLON CEDEX,71,,"4 500 000,00 €",M Jerome ALLIX
8,BINAUD THERMIQUE ELECTRICITE,333799237,33379923700016,0612377590,contact@binaud.fr, LCPT &&  IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24 RUE DE CHANTE ALOUETTE BP 20 - CS 80020,17160,MATHA,72,20 à 49 salariés,"100000,00 EURO",M Thierry BURIN DES ROZIERS
8,SARTHOU,328887187,32888718700032,0556865282,jean-christophe.sarthou@wanadoo.fr, MGTI &&  IRVE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,71 AVENUE DESCARTES,33370,ARTIGUES PRES BORDEAUX,73,10 à 19 salariés,"40 000,00 €",M Guillaume SARTHOU
8,RLE,378811095,37881109500017,05 59 83 20 20,rle-energie@orange.fr, LCPT &&  IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,ZA Marcel Dassault,64170,ARTIX,74,3 à 5 salariés,"37000,00 EURO",M Arnaud LABAT
8,MOUNIER,343821476,34382147600045,04 78 46 00 34,a-mounier@mouniersas.fr, MGTI &&  LCPT &&  IRVE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,27 ZAC DE CHASSAGNE,69360,TERNAY,75,20 à 49 salariés,"140 000,00 €",MTGH
8,SALS ET CIE,570201079,57020107900029,0466843550,sals.elec@wanadoo.fr, LCPT &&  MGTI &&  IRVE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,166 CHEMIN DU MAS DE CHEYLON,30900,NIMES,76,6 à 9 salariés,"100 000,00 €",MME Anne-Pierre GIBERT
8,SAINT ELOI FOUGERE,345300164,34530016400018,0549448686,direction@sainteloifougere.com, MGTI &&  CHE &&  SPV &&  IRVE,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,15 RUE DU PETIT NIEUL,86360,MONTAMISE,77,20 à 49 salariés,"191250,00 EURO",M Pascal TEXEREAU
8,STPEE,729804286,72980428600064,01 69 74 94 42,n.thomas@stpee.fr, EP &&  MIE &&  LCPT &&  MGTI &&  IRVE,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,4 RUE VITRUVE VILLEBON PARC,91140,VILLEBON SUR YVETTE,78,200 à 249 salariés,"2221216,00 EURO (minimum)",M Eric DUBOIS
8,STECO,311945687,31194568700045,05 49 28 06 16,contact@steco-niort.fr, IRVE &&  SPV &&  IRVE,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"14, RUE DU VIGNEAU DE SOUCHE CS 48531",79025,NIORT CEDEX 9,79,20 à 49 salariés,"131 072,00 €",M Dominique ALLARD
9,SOLVELEC,409225836,40922583600017,0622766337,p.bigourie@solvelec.fr, LCPT &&  IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9 RUE DENFERT ROCHEREAU,92600,ASNIERES-SUR-SEINE,80,6 à 9 salariés,"50 000,00 €",M Philippe BIGOURIE
9,SMEC,311768162,31176816200027,02 43 49 58 70,smec@lucas.fr, LCPT &&  MGTI &&  SPV &&  IRVE,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,19 RUE MARCELLIN BERTHELOT BP 605,53006,LAVAL CEDEX,81,50 à 99 salariés,"40000,00 EURO",SOCIETE B A L
9,SLTE,306552910,30655291000011,0558791012,loic.vignon@slte.fr, CFMGTI &&  MGTI &&  IRVE,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,149 ROUTE DE SAMADET,40700,SERRES GASTON,82,100 à 199 salariés,"500 000,00 €",M Edouard SERRES
9,SIEM,343330379,34333037900037,06 10 62 54 59,contact@siem31.fr, LCPT &&  IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,LIEU DIT SOULAN DE LA RIVIERE,31370,FORGUES,83,3 à 5 salariés,"24000,00 EURO",M Francois ABELLAN
9,ACELEC,301192464,30119246400057,0181730350,acelec@acelec-france.com, MGTI &&  IRVE &&  SPV,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3 AV IRENE JOLIOT CURIE,77700,BAILLY-ROMAINVILLIERS,84,20 à 49 salariés,"50000,00 EURO",GENERATIONS RENOUVELABLES
9,SGIE SOCIETE GENERALE D'INSTALLATIONS ELECTRIQUES,327490298,32749029800012,0389510304,s.g.i.e@wanadoo.fr, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1 RUE DE HIRSCHAU,68260,KINGERSHEIM,85,10 à 19 salariés,"19 072,00 € (minimum)",M David GARCIA
