num_page,Titre,SIREN,SIRET,Téléphone,Email,Qualifications, VEN, ANT,Maîtrise Qualité, SPV, EP, IRVE, CET, AC, CFMGTI, MGTI, CHE, CFLCPT, PAC, MIE, BR, LCPT,address,code_postal,ville,index_orig,effectif,capital,gerant
35,PIERRE BAYOU ELECTRICITE,883783763,88378376300013,0546688258,pbayou@wanadoo.fr, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PARC D'ACTIVITES ECONOMIQUES DU FIEF GIRARD,17290,LE THOU,344,6 à 9 salariés,"80000,00 EURO",M Pierre BAYOU
35,ELEC PROJECT',898645007,89864500700011,0752627987,elecprojectjb@gmail.com, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7 GRANDE RUE,21380,MESSIGNY-ET-VANTOUX,346,,"1 000,00 €",M Jean-Baptiste LENOIR
35,JLA CONCEPTION,885367110,88536711000016,0688052146,jlaconception@gmail.com, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20 LOTISSEMENT LE PINIER,31550,CINTEGABELLE,347,,"10 000,00 €",M Julien LARREGAIN
35,NJ ELEC,820876696,82087669600015,0609653743,contact@nj-elec.fr, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,beausejour en crau route d'arles,13300,SALON DE PROVENCE,348,1 à 2 salariés,"6 000,00 €",M Nicolas MARECHAL
35,SEREL,834662066,83466206600010,0384297449,serel.sbulle@gmail.com, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11 ALLÉE DES CHARMILLES,90400,TREVENANS,349,1 à 2 salariés,"5 000,00 €",M Sylvain BULLE
36,LEDUC'ELEC,892828484,89282848400022,0670012704,leduc.elec@outlook.fr, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,87 Rue Saint Romain,01580,IZERNORE,350,,"4 000,00 €",M Jerome LEDUC
36,JRC ELECTRICTE GENERALE,830327755,83032775500013,0786102235,cornu.julien39@gmail.com, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5 IMPASSE LA CROIX,39600,VILLETTE-LES-ARBOIS,351,,"2 000,00 €",M Julien CORNU
36,ENERGICOHM,981963648,98196364800010,0660121501,energicohm@gmail.com, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5 RUE DU SOUVENIR FRANCAIS A,10000,TROYES,352,,"500,00 €",M Omar GADOURI
36,FIBRE TECHNOLOGIES,852566397,85256639700018,0626816032,fibretech.elec@gmail.com, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,103 AVENUE HENRY DUNANT LES ACACIAS A2,06100,NICE,353,Unité non employeuse ou effectif inconnu au 31/12,"500,00 €",M Moustapha BOUAITA
36,AUME ELEC,889369930,88936993000025,07 66 79 13 98,aume.elec@yahoo.com, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16 RUE JEAN DE MARTEL,44640,ST JEAN DE BOISEAU,354,,"2 500,00 €",M Guillaume NICOLI
36,ETS PEZANT,582073029,58207302900057,01 44 89 88 50,fb@pezant.fr, LCPT &&  MGTI &&  CFLCPT &&  CFMGTI &&  IRVE,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,2 RUE DU CHEMIN VERT,92110,CLICHY,356,20 à 49 salariés,"114 330,00 €",PBE INVESTISSEMENTS
36,AS ELEC,814119970,81411997000030,06 99 55 49 81,tonyelec06@gmail.com, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46 BD DU PRESIDENT WILSON,06600,ANTIBES,357,1 à 2 salariés,"1 000,00 € (minimum)",M Antonio MITTICA
36,RES-HOME,978086528,97808652800012,0974989213,jbsaillard@res-home.fr, LCPT &&  IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7 RUE DU VILLAGE,79360,MARIGNY,358,,"8000,00 EURO",M Jean-Baptiste SAILLARD
36,EDBN,980888218,98088821800016,0769505577,contact@electricien-niortais.fr, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8 RUE CLAUDE MONET,79000,NIORT,359,,"5 000,00 €",M Victor HERAUD
37,GREGORY BRECHOIRE,918647926,91864792600016,06 40 44 02 91,sarl.gregory.brechoire@gmail.com, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48 LE PRECANTEAU,85190,BEAULIEU-SOUS-LA-ROCHE,361,,"2 000,00 €",M Gregory BRECHOIRE
37,ENERF,980192058,98019205800017,06 19 04 67 68,contact.enerf@gmail.com, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,112 Avenue de Paris,94300,VINCENNES,362,,"2000,00 EURO",M Abdenour AYAD
37,RBH ELEC,809863400,80986340000028,0612119254,rbhelec@gmail.com, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13 RUE ERCKMANN CHATRIAN,57360,AMNEVILLE,364,1 à 2 salariés,"1 500,00 €",M Rahal BENHAMMOU
37,AZ ENERGIES,980912414,98091241400011,0139858561,alain@azenergies.fr, MGTI &&  IRVE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,43 RUE D AULNAY,95500,GONESSE,365,,"50 000,00 €",M David ERKAN
37,NG HOME DOMOTIQUE,820618007,82061800700026,0645204096,nghomedomotique@yahoo.fr, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,67 BIS AVENUE DU GENERAL GIRAUD,52100,SAINT-DIZIER,367,3 à 5 salariés,"3 000,00 €",M Nicolas GUILLAUMOT
37,WATT'SOLUTIONS,877490581,87749058100015,0638871856,fb.wattsolutions@gmail.com, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21 RUE EMILE BLANDIN,44400,REZE,368,3 à 5 salariés,"5 000,00 €",M Francois BAILLEUL
37,BORN.ENERGIE,979436698,97943669800018,0693515844,martin.greard974@gmail.com, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,164 BIS CHEMIN BOEUF MORT,97419,LA POSSESSION,369,,"200,00 € (minimum)",M Oscar LOUVENCOURT
38,OZER CONSTRUCTIONS,528895584,52889558400027,0676079502,ozer-constructions@live.fr, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39 QUINQUIES DES FLEURS 39 c rue des fleurs,57645,NOISSEVILLE,371,3 à 5 salariés,"150 000,00 €",M Ertugrul OZER
38,ELEC PUCCI,888379534,88837953400017,0623495387,DEPELEC13600@GMAIL.COM, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1352 CHEMIN DES COTES,13600,CEYRESTE,372,1 à 2 salariés,"1 000,00 €",M Franck PUCCI
38,ELECTRICIEN LILLE,952089233,95208923300011,0686112067,olivier@electricienlille.com, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,679 AVENUE DE LA REPUBLIQUE-LILLE,59800,LILLE,373,,"1 500,00 €",M Olivier SABAU
38,BH ELECTRICITE,910266279,91026627900025,06 28 57 10 03,CONTACT.BHELECTRICITE@GMAIL.COM, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3 RUE DE LA LIBERTE,54490,PIENNES,374,,"2 000,00 €",M Nathan BERKULES
38,RAOUL SEBASTIEN RSC SERVICES,825138449,82513844900012,0661129279,rsc.services59@gmail.com, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75 RUE JULES FERRY,59496,SALOME,375,1 à 2 salariés,,
38,VOLTINO,898841952,89884195200028,07 54 38 54 15,contact@voltino.fr, IRVE &&  SPV,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ATELIER B ZONE ARTISANALE DU LAY,56660,SAINT-JEAN-BREVELAY,376,1 à 2 salariés,"10 000,00 €",M Julien FOREST
38,BATIPROMO,851742163,85174216300013,0644801130,beriodas@gmail.com, LCPT &&  IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7 BIS RUE DE FELIFEU,95100,ARGENTEUIL,377,,"100,00 € (minimum)",M Berio DASYLVA
38,ALTI SOLAIRE,913187258,91318725800011,0782830163,contact@altisolaire.fr, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34 AVENUE DU VISSAGUET,43210,BAS-EN-BASSET,378,,"8000,00 EURO",M Didier THOMAS
38,DG SOLUTIONS,978301810,97830181000013,0768476712,dgsolutions.fl@gmail.com, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,341 CHEMIN DE LA RENARDIERE,83910,POURRIERES,379,,"5 000,00 €",M Remi DUPONT
39,ADD-ER,512275678,51227567800039,0668610826,b.perez@add-er.fr, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,309 QUINQUIES ROUTE DES TRANSHUMANC LES GLENETTES NORD,84530,VILLELAURE,380,,"5 000,00 €",M Bruno PEREZ
39,ATC ELEC,790380802,79038080200021,06 46 85 38 04,ATCELEC63@GMAIL.COM, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22 RUE AUGUSTE CERISOLA MANESCAU BAT B ET. 3 APPT 306,83480,PUGET-SUR-ARGENS,381,1 à 2 salariés,"11 000,00 €",M Alan COURTEJAIRE
39,HBFO INFRASTRUCTURES,892455593,89245559300046,0760070990,hbfoinfrastructures@gmail.com, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37 RUE VICTOR HUGO C01,59116,HOUPLINES,382,1 à 2 salariés,"7 500,00 €",M Hocine BOUGHAGHA
39,SARL VERT ELEC 85,978651016,97865101600013,0782103285,contact@vertelec85.fr, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11 RUE de l'an VII 85450 Chaillé-le,85450,CHAILLE LES MARAIS,383,,"2 000,00 €",M Matthieu CHAMPION
39,AF-HABITAT,909888489,90988848900012,0611535215,frederic.andreani@af-habitat.fr, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13 Route Neuve du Col-de-la-Luere,69290,GRÉZIEU-LA-VARENNE (69290),384,,"10 000,00 €",M Frederic ANDREANI
39,AC DC,803163989,80316398900012,06 42 12 47 58,ROMANCATHERINE57@GMAIL.COM, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17 B LES TERMES,13124,PEYPIN,386,1 à 2 salariés,"8 000,00 €",M Remi ROMAN
39,SOCIETE AUBAGNAISE D ELECTRICITE,531161495,53116149500027,07 60 82 97 29,SAEENTREPRISE@YAHOOO.FR, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2545 CHE DE BASSAN,13390,AURIOL,387,10 à 19 salariés,"1 000,00 €",M Nicolas COSTE
40,SASU THEROND DAMIEN,880344361,88034436100014,06.03.58.74.44,therond.damien@free.fr, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,95 RTE DE RUSTREL,84400,APT,390,,"15 000,00 €",M Damien THEROND
40,FRANCE ECO RENOV,852263680,85226368000021,0613665243,direction.ecorenov@gmail.com, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30 Rue de l'industrie,92500,REUIL-MALMAISON,392,,"50 000,00 €",M Nassim AITIMIJJA
40,GREEN POWER,979197886,97919788600018,0423500900,contact@thegreenpower.fr, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18 traverse merlin,13015,MARSEILLE,393,,"5 000,00 €",M Mehdi GOUBER
40,LARCHER L'ECTRIC,839246824,83924682400024,06 12 97 46 82,LARCHERLECTRIC31@GMAIL.COM, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1 CHE DES CARRIERES,14790,FONTAINE-ETOUPEFOUR,394,3 à 5 salariés,"90 420,00 €",M Jerome LARCHER
40,SOLINSTALL,792950248,79295024800023,06 81 00 47 34,solinstall@orange.fr, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1236 B CHE DES SUDRES,31340,VACQUIERS,395,3 à 5 salariés,"200,00 €",M Jean-Marc MAURY
40,EDID,492679907,49267990700013,0626250387,Edid.elec@gmail.com, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1640 chemin du mas robin,13940,MOLLÉGÈS,396,1 à 2 salariés,"7 000,00 €",M Stephane DUCHEMANN
40,FAB INDUSTRIE TERTIAIRE,802744755,80274475500033,06 76 74 45 48,fab.itertiaire@gmail.com, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,120 AV ERNEST PERRIN,84210,ALTHEN LES PALUDS,398,Unité non employeuse ou effectif inconnu au 31/12,"3 000,00 €",M Fabien LLOPIS
40,SALVATORE GAGLIO,838350940,83835094000014,06 84 42 72 32,GAGLIOPOWERELEC@GMAIL.COM, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,451 ANCIEN CHEMIN DE DRAGUIGNAN,06530,LE TIGNET,399,Unité non employeuse ou effectif inconnu au 31/12,,
41,IS2E,823522099,82352209900014,0618990327,contact@is2e.pro, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11 chemin de la pelliere,63500,AULHAT-FLAT (FLAT),400,1 à 2 salariés,"5 000,00 €",MME Lilian COURDIER
41,GMT,892608936,89260893600019,0620841079,gmt.optic@outlook.fr, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CHE LES GARCINES CHEZ MD CORALLO,83170,ROUGIERS,401,3 à 5 salariés,"500,00 €",M Marvin GRANDIS
41,RESOLUTION,891969321,89196932100027,+33666571783,resolution.gestion@gmail.com, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37 RUE DES MATHURINS,75008,PARIS 8,403,Unité non employeuse ou effectif inconnu au 31/12,"1 500,00 €",M Anis CHOURIB
41,BE MOBILITY,980985964,98098596400017,0644872026,zaouielias@hotmail.fr, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38 Boulevard Carnot Bureau 3,59800,LILLE,404,,"1 000,00 € (minimum)",M Elias ZAOUI
41,FC-CO ELEC,978971331,97897133100019,0744819038,fccoelec@orange.fr, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2 RUE JULES VERNE,35240,RETIERS,405,,"5 500,00 €",M Frederic PECHEUL
41,SEENAV,827644113,82764411300017,0652712356,contact@ev-power.fr, IRVE &&  LCPT,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,220 RUE GUY ARNAUD,30900,NIMES,406,,"5 000,00 €",M Erwan DORE
41,ACTIONS BAT,921158986,92115898600015,0774916577,contact@actionsbat.fr, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45 AV DE STALINGRAD,95100,ARGENTEUIL,407,,"1 000,00 €",M Atif ZAFAR
41,ELECTRO CONCEPT - 74300,501305767,50130576700045,04 50 93 49 55,CONTACT@ELECTROCONCEPT.PRO, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,325 RUE DES PRES LD GRANGE-NEUVE,74300,CLUSES,409,3 à 5 salariés,"100000,00 EURO",M Jeremy DORIOZ
42,DOREVIA,829582949,82958294900014,0670498994,contact@dorevia.fr, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37 la ménardaie,35480,GUIPRY MESSAC,411,,"6 000,00 €",M Eric GAUPELE
42,CMB TELECOM,890445158,89044515800011,0750492215,sarlcmbtelecom@gmail.com, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,La Templerie,85150,VAIRÉ,413,1 à 2 salariés,"4 000,00 €",M Lois CAMBIER
42,ISENTALP,983070988,98307098800016,0765159797,contact@isentalp.com, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32 RUE DE GENEVE,74100,AMBILLY,414,,"5 000,00 €",M Mathieu ZOK
42,NISSIUM,977896901,97789690100013,0493278424,florent.carre@nissium.com, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27 BD DE L ARIANE C O NOVAFFAIRES,06300,NICE,415,,"1 000,00 €",M Florent CARRE
42,AMELEC ENERGIE,913774246,91377424600015,0629980073,martinalexis.elec@outlook.fr, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,89 RUE FARMAN,51450,BETHENY,416,,"1 000,00 €",M Alexis MARTIN
42,ARLES ENTRETIEN BATIMENT,843255852,84325585200017,07 69 06 15 36,AEBARLES@GMAIL.COM, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4 RUE JEAN BLANC,13200,ARLES,417,,"3 000,00 €",M Abdelkader BOUHAMOUCHE
42,ACTIV'4,515159481,51515948100024,0388473640,contact@activ4.fr, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29 route de la Wantzenau,67800,HOENHEIM,418,1 à 2 salariés,"10 000,00 €",M Alain GOETZ
42,TECHNI ENERGIES,800391211,80039121100011,0682487534,techni.energies17@gmail.com, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26 rue des charmes,17180,PÉRIGNY,419,,"7 500,00 €",M Anthony LE MEDEC
43,DIEG'ELEC,980519474,98051947400012,0608786656,diegelec31@gmail.com, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13 route du quartier les quarts,31410,CAPENS,420,,"1000,00 EURO",M Nicolas DALLA-LONGA
43,NF ELECTRICITE,978706968,97870696800010,0982560574,contact@nfelectricite.fr, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1 RUE DE SAUSSURE,75017,PARIS 17,423,,"1 000,00 €",M Nassim IAICHOUCHENE
43,AMVA,907969984,90796998400018,06 81 39 09 70,LIONEL.BACOU@AMVA.FR, IRVE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5 RUE BOSSUET,31400,TOULOUSE,424,,"100,00 €",M Lionel BACOU
